,index,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,지역
103,4187,주차24,서울특별시,강동구,시도,0,성안로,2,서울특별시 강동구 성안로 201,서울특별시 강동구 천호동 122-1,37.540864,127.136896,천동초교 사거리,4,0,,200,2,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
104,4188,주차25,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1522,서울특별시 강동구 길동 347-12,37.541489,127.1416617,동호빌딩 앞,4,0,,200,,2006,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
105,4189,주차26,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1588,서울특별시 강동구 명일동 345-20,37.547269,127.1436574,연우빌딩 앞 청담어학원,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
106,4190,주차27,서울특별시,강동구,시도,0,양재대로,2,서울특별시 강동구 양재대로 1601,서울특별시 강동구 천호동 30-5,37.54856188,127.143303,장수빌딩 앞 명성동물병원,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
107,4191,주차28,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1618,서울특별시 강동구 명일동 324-14,37.549804,127.1440657,우리은행 앞,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
108,4192,주차29,서울특별시,강동구,시도,0,양재대로,2,서울특별시 강동구 양재대로 1641,서울특별시 강동구 명일동 312-42,37.552068,127.1438411,명일역2번출구,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
109,4193,주차30,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1655,서울특별시 강동구 명일동 306-5,37.5533158,127.1439183,마리나웨딩홀 앞,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
110,4194,주차31,서울특별시,강동구,시도,0,천호대로,3,서울특별시 강동구 천호대로 1159,서울특별시 강동구 길동 424,37.5340414,127.140079,양병원 앞,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
111,4195,주차32,서울특별시,강동구,시도,0,고덕로,2,서울특별시 강동구 고덕로 101,서울특별시 강동구 암사동 451-12,37.554905,127.1367144,이마트에브리데이 앞,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
112,4196,주차33,서울특별시,강동구,시도,0,고덕로,2,서울특별시 강동구 고덕로 109,서울특별시 강동구 암사동 451-18,37.554825,127.137492,강일중학교,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
113,4197,주차34,서울특별시,강동구,시도,0,올림픽로,3,서울특별시 강동구 올림픽로 586,서울특별시 강동구 성내동 112-64,37.5337906,127.1220349,아트전기조명 앞,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
114,4198,주차35,서울특별시,강동구,시도,0,올림픽로,3,서울특별시 강동구 올림픽로 602,서울특별시 강동구 성내동 112-69,37.535261,127.1225284,풍국타올,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
115,4199,주차36,서울특별시,강동구,시도,0,구천면로,2,서울특별시 강동구 구천면로 196,서울특별시 강동구 천호동 417-5,37.5404532,127.1263224,2001아울렛 건너편,4,0,,200,,2008,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
116,4226,주차04,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1453,서울특별시 강동구 길동 413-46,37.535621,127.138866,길동역 옛고을,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
117,4227,주차05,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1466,서울특별시 강동구 길동 411-1,37.536757,127.139856,길동역 3번출구 앞,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
118,4228,주차06,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1556,서울특별시 강동구 길동 320-4,37.5444011,127.142739,굽은다리역3번출구,4,0,,200,,2009,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
119,4229,주차07,서울특별시,강동구,시도,0,올림픽로,2,서울특별시 강동구 올림픽로 769,서울특별시 강동구 암사동 512-17,37.5499258,127.127169,우리은행 암사역점,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
120,4230,주차08,서울특별시,강동구,시도,0,동남로,3,서울특별시 강동구 동남로 895,서울특별시 강동구 명일동 47-30,37.553619,127.1560736,명일이마트 앞,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
121,4231,주차09,서울특별시,강동구,시도,0,천호대로,3,서울특별시 강동구 천호대로 1015,서울특별시 강동구 천호동 455,37.53850411,127.1251077,현대백화점 주변,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
122,4232,주차10,서울특별시,강동구,시도,0,올림픽로,3,서울특별시 강동구 올림픽로 654,서울특별시 강동구 천호동 429-2,37.5397815,127.1241882,롯데리아 천호역점,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
123,4233,주차11,서울특별시,강동구,시도,0,천호대로,2,서울특별시 강동구 천호대로 987,서울특별시 강동구 천호동 458-3,37.5393821,127.122345,현대오일뱅크,4,0,,200,,2006,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
124,4234,주차12,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1315,서울특별시 강동구 성내동 440-1,37.5238379,127.1342786,신한은행 둔촌동지점 앞,4,0,,200,2,2006,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
125,4516,F9335,서울특별시,구로구,특별시도,,사가정로,2,서울특별시 구로구 오리로,서울특별시 구로구 오류동 213-4,37.48825,126.836806,오남중학교 입구,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
126,4517,F9336,서울특별시,도봉구,특별시도,,노해로,2,서울특별시 도봉구 노해로,서울특별시 도봉구 쌍문동 315-8,37.650056,127.02798,숭미초등학교 앞,2,30,,,2,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
127,4518,F9337,서울특별시,동대문구,특별시도,,국회대로,1,서울특별시 동대문 사가정로,서울특별시 동대문구 전농동 307-7,37.574515,127.053466,전농초등학교,2,40,,,2,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
128,4519,F9338,서울특별시,동작구,특별시도,,노량진로,2,서울특별시 동작구 노량진로 148,,37.513503,126.942742,동작경찰서 앞 삼거리,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
129,4520,F9339,서울특별시,마포구,특별시도,,가양대로,1,서울특별시 마포구 가양대로,서울특별시 마포구 상암동 1694-4,37.583334,126.882516,월드컵파크7단지 교차로,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
130,4521,F9340,서울특별시,마포구,고속국도,70번,강변북로,2,서울특별시 마포구 강변북로,서울특별시 마포구 망원동 229-3,37.552464,126.900251,구리방향 한강시민공원망원지구,1,80,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
131,4522,F9341,서울특별시,서대문구,고속국도,30번,내부순환로,2,서울특별시 서대문구 내부순환로,서울특별시 서대문구 연희동 172-87,37.578381,126.931944,두산@앞,1,70,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
132,4523,F9342,서울특별시,서초구,특별시도,,효령로,1,서울특별시 서초구 효령로,서울특별시 서초구 방배동 917-7,37.480058,126.993807,대우효령아파트 교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
133,4524,F9343,서울특별시,성동구,특별시도,,고산자로,1,서울특별시 성동구 고산자로,서울특별시 성동구 성수동1가 685-355,37.547229,127.036727,응봉교 교차로,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
134,4525,F9344,서울특별시,성북구,특별시도,,동소문로,2,서울특별시 성북구 동소문로,서울특별시 성북구 성북동1가 50-2,37.58847,127.005595,한성대입구역 교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
135,4526,F9345,서울특별시,성북구,특별시도,,화랑로,2,서울특별시 성북구 화랑로 368,,37.61556,127.068976,서울특별시민방위교육장 앞,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
136,4527,F9346,서울특별시,양천구,특별시도,,목동서로,2,서울특별시 양천구 목동서로,서울특별시 양천구 목동 901-7,37.537524,126.880805,목동신시가지1단지101동 앞,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
137,4528,F9347,서울특별시,영등포구,특별시도,,오리로,1,서울특별시 영등포 국회대로,서울특별시 영등포구 당산동3가 3-3,37.526636,126.901504,영등포경찰서건너편,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
138,4529,F9348,서울특별시,용산구,특별시도,,한강대로,1,서울특별시 용산구 한강대로,서울특별시 용산구 한강로1가 97,37.535846,126.974505,삼각지교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
139,4530,F9349,서울특별시,은평구,특별시도,,수색로,2,서울특별시 은평구 수색로,서울특별시 은평구 수색동 407-2,37.586826,126.887184,수색교,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
140,4531,F9350,서울특별시,은평구,특별시도,,연서로,1,서울특별시 은평구 연서로,서울특별시 은평구 진관동 128-45,37.64278,126.938891,진관사입구 교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
141,4532,F9351,서울특별시,중랑구,특별시도,,용마산로,1,서울특별시 중랑구 용마산로 363,,37.584507,127.094309,중화중학교 앞,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
142,4533,주차01,서울특별시,강동구,시도,0,올림픽로,2,서울특별시 강동구 올림픽로 786,서울특별시 강동구 암사동 501,37.551126,127.128112,암사역 1번출구,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
143,4534,주차02,서울특별시,강동구,시도,0,양재대로,3,서울특별시 강동구 양재대로 1482,서울특별시 강동구 길동 391-5,37.5379034,127.140329,길동역 2번출구,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
144,4535,주차03,서울특별시,강동구,시도,0,천호대로,3,서울특별시 강동구 천호대로 1021,서울특별시 강동구 천호동 454,37.538205,127.125749,천호이마트 주변,4,0,,200,,2005,서울특별시 강동구청,02-3425-6317,2021-08-24,3240000,서울특별시 강동구,서울
145,4542,F8695,서울특별시,송파구,특별시도,,중대로,1,서울특별시 송파구 중대로,서울특별시 송파구 오금동 89,37.507481,127.133137,백토공원사거리,2,50,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
146,4543,F9093,서울특별시,관악구,특별시도,,난곡로,1,서울특별시 관악구 난곡로,서울특별시 관악구 신림동 637-15,37.470062,126.920132,우림시장앞,2,30,,,2,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
147,4544,F9094,서울특별시,관악구,특별시도,,호암로,1,서울특별시 관악구 호암로,서울특별시 관악구 신림동 산 102-13,37.459187,126.922685,관악산 휴먼시아아파트 앞,2,40,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
148,4545,F9095,서울특별시,관악구,특별시도,,관악로,1,서울특별시 관악구 관악로,서울특별시 관악구 봉천동 1596-8,37.475738,126.952838,청룡초등학교입구,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
149,4546,F9096,서울특별시,중구,특별시도,,세종대로,1,서울특별시 중구 세종대로,서울특별시 중구 남대문로5가 84-15,37.556312,126.972805,서울역 교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
150,4547,F9097,서울특별시,중구,특별시도,,통일로,2,서울특별시 중구 통일로,서울특별시 중구 남대문로5가 9-2,37.556334,126.97287,서울역 교차로,2,50,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
151,4548,F9098,서울특별시,송파구,특별시도,,새말로,2,서울특별시 송파구 새말로 27,,37.480288,127.118207,서울지방경찰청 제3기동단 앞,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
152,4549,F9099,서울특별시,송파구,특별시도,,새말로,1,서울특별시 송파구 새말로,서울특별시 송파구 문정동 618,37.481528,127.121833,송파파크하비오푸르지오 205동 앞,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
153,4550,F9166,서울특별시,서초구,특별시도,,남부순환로,1,서울특별시 서초구 남부순환로,,37.474954,127.001966,경남아파트 앞 교차로,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
154,4551,F9167,서울특별시,강서구,일반국도,6번,방화대로,1,서울특별시 강서구 방화대로 96,,37.549134,126.816824,메이필드호텔앞교차로,2,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
155,4552,F9168,서울특별시,강서구,일반국도,6번,방화대로,2,서울특별시 강서구 방화대로,서울특별시 강서구 외발산동 산 71-16,37.540985,126.816276,메이필드호텔앞교차로 부천방면 전방800m,1,60,,,99,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
156,4553,F9169,서울특별시,동작구,특별시도,,장승배기로,1,서울특별시 동작구 장승배기로 160,,37.511538,126.940295,노량진초교 앞 : 스쿨존,2,40,,,2,2016,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
